A,0.0,0.0,0.0,0.250011508313578,-0.3447958289209429,-0.00010624791948241377,0.5619619754697827,-0.5474612023975856,-0.00015591527710184628,0.8612760664438468,-0.664295890322208,-0.00019343220990313407,1.0919532288314222,-0.752083025621096,-0.0002233568862337968,0.9888597339278496,-0.23762831895480635,-2.449878628602671e-05,1.337936748974833,-0.2516687335917351,-5.580124209670637e-05,1.5462643279087926,-0.24593747672219593,-9.445866330258224e-05,1.7288127787472192,-0.23086128655112562,-0.00012678096393651384,1.0000000000000002,-1.1037116998363749e-16,6.4233090953236196e-21,1.3879988951342377,0.05310040170638601,-8.097050723749383e-06,1.6332688853669972,0.09752336660470294,-3.352791667141876e-05,1.8409059519773932,0.12433826619309228,-5.8781547997265484e-05,0.9161257652615357,0.2054044107062412,5.496684562893408e-06,1.250540901215257,0.29459559259183976,-8.095126774568527e-06,1.462666298138095,0.35103347320653544,-3.877980316369351e-05,1.6518897018054293,0.3845233257413301,-6.486381404059161e-05,0.7660083780755932,0.3889886319069519,2.8161642380126552e-21,0.9849238132449407,0.5158817886431195,-1.1388770290344993e-05,1.135294388137775,0.5801224572846254,-2.6684176433371e-05,1.289025456529346,0.6306449467020612,-3.9678877258684466e-05,0.0,0.4258989659756534,0.7845476749784454,1.0876973521821134,1.3258924470978213,1.0170107137849314,1.3614007120751743,1.565700681210221,1.7441589874954448,1.0000000000000002,1.389014249610423,1.6361778815477217,1.8451001956319246,0.9388702731175517,1.2847720065647195,1.5041998539171297,1.6960535897126947,0.8591164013303686,1.1118493323649041,1.2749256503400983,1.4350260199578082
A,0.0,0.0,0.0,0.3793293950305677,-0.4762240255778603,-0.00014102161771133707,0.9288626392269882,-0.6414935960898009,-0.0001823356623579443,1.3643932162056003,-0.5648504243814195,-0.0001852892867369614,1.6417793851780431,-0.4903600480822686,-0.00016236409373238884,1.1665079065537796,-0.2670984939019242,-2.853536902382946e-05,1.469041720410806,-0.084206496469087,-0.00011986879618003172,1.106477421630233,-0.20238137719961707,-0.00018732076656082799,0.9913316793245449,-0.28357779185246595,-0.00021608675068267335,0.9999999999999999,1.6615354134721128e-16,2.3564011797260927e-21,1.2916174487533316,0.19719948516801136,-9.365906072699162e-05,0.8936559319755899,0.006744166011807387,-0.0001431307075594658,0.8630405769205973,-0.08052960161806828,-0.00014333047596133181,0.8416841296216427,0.24938083759710256,2.1769662004292347e-06,1.0719756112610321,0.41177369600936825,-0.00011261733280695983,0.6828919770943038,0.19746620401157394,-0.00010176902168107598,0.6468089147498517,0.13132026167053124,-4.937959783285844e-05,0.6649647537445845,0.49670414113203026,-2.432769965931552e-22,0.81758429911439,0.6038293181416132,-5.209493845735969e-05,0.5389026464174653,0.429815213408696,-2.632168783745831e-05,0.46873690151785175,0.36296437627296585,1.786210994495093e-05,0.0,0.6088350617030327,1.1288489135496587,1.4766939035168567,1.7134446453600234,1.1966964119238532,1.4714531337163501,1.1248335616898049,1.0310940350704325,0.9999999999999999,1.3065845857221083,0.8936813912221483,0.8667895215632383,0.8778513406165727,1.1483419789184504,0.710868739264459,0.6600051407098603,0.8299958599537132,1.0163926083554604,0.6893164590274498,0.5928384447780308
A,0.0,0.0,0.0,0.2636064003874787,-0.3873941659147172,-0.00012956474926433857,0.770165101295939,-0.49069198169520595,-0.00015503948588937639,1.2420905826560353,-0.43225868357002173,-0.0001624480093147465,1.554295645578086,-0.4036301971404617,-0.00014030214497789303,1.1074696696479391,-0.23172249671158718,-2.9799120811342166e-05,1.3317238684212387,0.0006702309619305099,-0.00012119916643887675,0.9700447326261723,-0.09234157351269733,-0.0001453172673452467,0.9002585228545654,-0.18509349178525475,-0.0001402645337077847,1.0,2.0515922167771317e-16,3.6637143254486394e-21,1.190058682997602,0.2183041748280669,-0.00010645698205002481,0.7831320396620388,0.05065039756641575,-0.00011809602737941437,0.8362581928523677,-0.039461626631221484,-9.008347454447045e-05,0.8824768493988194,0.20758046199172878,5.092734087576696e-06,1.030297231304676,0.3924824563563756,-0.00011964232642958363,0.6682351038198675,0.20331286069382545,-8.582740226314818e-05,0.6960155392603311,0.106758401540424,-2.5462807841279017e-05,0.7665677275144314,0.3918259035860912,-2.876576622177645e-21,0.840772000215438,0.522398062210751,-7.193928780400028e-05,0.5901462215535873,0.3831402419841311,-4.9271353385564094e-05,0.5738691545561534,0.29643409130273735,-1.1189272250500065e-05,0.0,0.4685750643141688,0.9131992817514666,1.3151564969363356,1.6058494043936187,1.1314523346391374,1.331724042593513,0.974429972143556,0.9190892385115178,1.0,1.2099158619748893,0.7847682895387229,0.8371887440739526,0.9065622085392167,1.1025220531562632,0.6984799787159249,0.7041555139595731,0.8609027933441129,0.9898471078520548,0.7036114057271248,0.6459094186979113
A,0.0,0.0,0.0,0.21305876399262966,-0.2741735501481405,-9.86799539883025e-05,0.5583912128491421,-0.33110930532939054,-0.00012778365946881798,0.7293714124181608,-0.06855058264838357,-0.00011404454914789615,0.6900740667290568,0.19537713304205237,-8.762336493295966e-05,0.9901720610334801,-0.20957143145781804,-2.200945457824589e-05,1.2894198340076801,-0.1451134071293971,-3.642662700511108e-05,1.4571288568001541,-0.08500734228210712,-6.682237911117802e-05,1.6085540509790632,-0.026097346087407516,-9.879861292697003e-05,1.0,2.4682707098533566e-19,-2.725747711022818e-22,1.3375940278458183,0.0544427486855906,-1.0120029606923007e-05,1.5397728896732605,0.10911606664085544,-3.599198311360633e-05,1.713188457881116,0.14574747892941017,-6.258955784026905e-05,0.9359454703866076,0.16122431387432393,3.864363944303823e-06,1.2487967249266065,0.2151771072874366,-1.1857290883621479e-05,1.4391301823489913,0.2503962935028425,-3.647893247614107e-05,1.599432225017294,0.2727901632304407,-6.0210461074853164e-05,0.7931521446771864,0.32816958436067484,-3.6673767857987257e-22,1.0661728662027672,0.3641525250607984,-2.1872557287995587e-05,1.2348618013822767,0.37477304160329733,-3.720575461363156e-05,1.3886070815123455,0.3900481391144953,-5.124078952391374e-05,0.0,0.34722497354400544,0.6491795860865551,0.7325857305738728,0.7171990305107534,1.012107156292744,1.297559790756478,1.4596063709188247,1.6087657430947262,1.0,1.3387015336943695,1.5436343054840862,1.7193769289335041,0.9497300684596587,1.2671994506898283,1.4607511721297763,1.6225282491236823,0.8583621617391336,1.12664619229534,1.29047995048739,1.4423478014260405
A,0.0,0.0,0.0,0.18712701730393738,-0.29352280103909356,-0.00012164652782047505,0.5166827483890033,-0.39425219580491067,-0.0001564369435726131,0.6715293351987274,-0.13629511550608636,-0.00014396914060691663,0.6387365231079554,0.1382241458204168,-0.00013929555013284035,0.9858038459551562,-0.232262339438992,-3.427172896909836e-05,1.3399993990431887,-0.1320905362965323,-4.615310729973287e-05,1.5523238332126328,-0.04096086833906976,-6.659049046945515e-05,1.7399933754036043,0.04700405154843486,-8.483131900402907e-05,1.0,4.498511423985372e-16,-1.1537454851549454e-21,1.4181385267338666,0.10440653564796697,-2.3331150152862837e-06,1.6750859034135035,0.19790222840020322,-1.6554262448598567e-05,1.9039875868158835,0.27893484263389934,-2.7524761621302493e-05,0.9186659847489411,0.18363071945206905,8.305203953912552e-06,1.3014798992465357,0.28228042933245173,-1.5387332911704164e-06,1.5442914029678014,0.3525679728517929,-2.2198773726175543e-05,1.7636687026606483,0.40303816642674084,-3.642551966516832e-05,0.7547169847183589,0.3584905689837861,-9.183925792988861e-21,1.0448188616561547,0.43179215808030214,-2.1351546053646293e-05,1.2435047392810714,0.4744107632676016,-3.6120143295524196e-05,1.4315208955354892,0.5144372884032186,-4.441479981981218e-05,0.0,0.348097931813421,0.6499199034129706,0.6852211520891454,0.653521445587728,1.0127956448347328,1.3464940777238203,1.552864153855496,1.7406281436615774,1.0,1.4219766544139731,1.6867359236390393,1.9243111437451539,0.9368390644770331,1.3317402783310468,1.5840265506783238,1.8091343393093124,0.8355316960311502,1.130526833785026,1.330928101072067,1.5211501569625072
B,0.0,0.0,0.0,0.28010008371206013,-0.25058414212165864,-0.00011053468365032844,0.6055820882571843,-0.2788112266188732,-0.00015211649235668414,0.7526719459426877,-0.021993766313029243,-0.00018032633749440283,0.7249197120337948,0.23183139820361776,-0.00018097539167431765,1.0209762248156058,-0.20298626717524806,-2.0004573534720273e-05,1.305839874840009,-0.15004447057550238,-2.9939531059780955e-05,1.4566003828452414,-0.09763028385785885,-6.119250194378376e-05,1.5954444635240954,-0.0592580347049277,-9.826835117735904e-05,1.0000000000000002,-5.171527411502727e-16,-1.363784300554504e-20,1.3158418384161905,0.036314575616104995,4.194689877501913e-06,1.49253056235486,0.06994588147464689,-1.6551684815904157e-05,1.646833588590586,0.07909612843843337,-4.091971944240484e-05,0.9281245771124428,0.1543934754072083,5.404490090154099e-06,1.2158523905847112,0.1936325119979023,-2.2607917736621914e-06,1.3795468587317272,0.21574686693944053,-1.3895441014999945e-05,1.5255664239420437,0.23031641260448385,-3.105897713451107e-05,0.7863484945481413,0.3326801019297979,-9.638678624525897e-21,1.0444849781287529,0.3503323918393209,-1.5037680711953366e-05,1.1893965657783079,0.3465185322580685,-1.6514144019589448e-05,1.3271025211279401,0.345598984842483,-2.2932833503106988e-05,0.0,0.37583038913353856,0.6666823747828347,0.7529932380064063,0.7610876551622006,1.040959113846769,1.314431863113805,1.4598686075724734,1.596544568912327,1.0000000000000002,1.3163428474931116,1.4941686337801827,1.6487319575111414,0.940878619120275,1.2311744739874548,1.3963152388425202,1.5428540322204736,0.8538266832900859,1.1016722082972832,1.2388459485166974,1.3713641968617252
C,0.0,0.0,0.0,0.3550800728650284,-0.34720393113423426,-0.0002022200905135009,0.6945392459835598,-0.5771854957708703,-0.0003696046833654852,0.938697813906246,-0.8095298728840942,-0.0005600901582975945,1.1306116983181687,-0.9859540707999025,-0.0007175370895277704,1.0149645608286313,-0.1420320357346319,-2.7295308168357073e-05,1.3707009698160202,-0.23365707785239187,-0.00015421400561415436,1.4383040106750216,-0.447492656869467,-0.000345325302541802,1.4423733173840911,-0.6629034676044285,-0.0005095001672427653,1.0000000000000002,-7.50864165822253e-17,3.3951005831385816e-20,1.4178261959162286,-0.1600156815673455,-0.00017138661499795863,1.4464426255255367,-0.41677590086205546,-0.000395670088720749,1.3789708452020475,-0.6441321010639365,-0.000568576080430755,0.9491992610351158,0.1258860740117962,7.786577303786066e-06,1.3352585900891902,-0.03491722529559376,-0.00014672841663686305,1.381990012033909,-0.3300077225453637,-0.000367822064710138,1.3213441714789742,-0.576266529555198,-0.0005319526807582587,0.8659753137899854,0.2261748831466675,5.602034906136117e-20,1.1766867840478263,0.001837844214866341,-0.00016508928088739615,1.2714623139354486,-0.2310316238683381,-0.0003217535394336758,1.2767130350009503,-0.41716968102785396,-0.00043916773695320773,0.0,0.4966210515411776,0.9030658876002897,1.2395533528755784,1.5001295800564256,1.0248542138558119,1.3904735892734736,1.5063094716310825,1.5874136365969596,1.0000000000000002,1.4268273089435588,1.5052901969492145,1.5219944411255415,0.9575105956804573,1.3357150656328405,1.4208453911647576,1.4415386972123583,0.8950242018292424,1.176688230874536,1.2922817535315845,1.343140688602099
D,0.0,0.0,0.0,0.1882402140391462,-0.2354224851218443,-0.00013977350039987515,0.44021708067561965,-0.36567472551135816,-0.0002130857719249459,0.6564255652520379,-0.3322678356806509,-0.0002603562279066742,0.8437831936714089,-0.17318857716098318,-0.00028231330353741647,1.062114616066904,-0.22385353573610478,-3.461393474808185e-05,1.515105257481255,-0.12346591013478359,-6.276330991161445e-05,1.7801777160100472,-0.05321723185666165,-8.98945451177151e-05,2.0084441626086615,0.03638859163783885,-0.00010432193834989718,1.0000000000000002,4.5311717855425085e-17,-9.423253666863315e-21,1.336179863435712,0.09701235698383116,-7.211991812368566e-05,1.1224760107283052,-0.0018724778839562166,-0.0001520177720604204,0.9224998666731898,-0.08821035727986157,-0.00019353055897024043,0.8740413879045398,0.2072037690203335,1.1147710912804518e-05,1.1504085001179933,0.29646372306694746,-4.5139416917431896e-05,0.9710775929146284,0.18468604189700474,-7.508829825717999e-05,0.7896952798617215,0.09796650054639515,-8.419185510011839e-05,0.6955692106784935,0.38726221375339764,4.829830993465545e-21,0.9170254730223575,0.4263343174354474,-3.6435489392243316e-05,0.8330967955168016,0.3061840429926874,-6.084994746638743e-05,0.7046812667943128,0.20619000798567202,-7.649502143454661e-05,0.0,0.3014268472101979,0.5722841325791922,0.7357285539719979,0.8613735780032782,1.0854482319865038,1.5201275525928681,1.7809729875622098,2.0087737789012627,1.0000000000000002,1.3396969918828356,1.122477582824423,0.926707671597452,0.8982659682914618,1.1879943006075466,0.988484006532581,0.7957487526559234,0.7961083777006023,1.0112846630511967,0.8875803865489748,0.7342274940476263
E,0.0,0.0,0.0,0.2327947366009454,-0.30311189921496634,-0.00011173354142192103,0.6332136484684365,-0.3858767073488496,-0.00014901130409851295,0.7948533863767737,-0.12603230083797737,-0.00015742233604691962,0.6977857632353707,0.16128068668161272,-0.00015782696166497366,1.014901256941922,-0.2583482924026023,-3.1612981492915636e-05,1.3275284286207742,-0.1483542709813216,-8.566308218885328e-05,1.1478156842340328,-0.10891680170195335,-0.00015101111444212398,0.9391382473002218,-0.15164570149002388,-0.00020364186956072102,0.9999999999999998,4.62755601398748e-16,1.488061777747718e-21,1.3692399776413804,0.09634949519367947,-3.4665139447520745e-05,1.1360861791741084,0.10849791386432085,-7.977427572319314e-05,0.9360263358399055,0.04889289025776825,-0.00011571678600518435,0.9120885701622065,0.20688210660305023,8.182982251791987e-06,1.2065230420655864,0.2969479392069369,-2.562872152185932e-05,0.9934769624611521,0.26971873692976944,-4.47982628797641e-05,0.8064033541335118,0.17773788846425206,-6.209128516639696e-05,0.769359666230021,0.3822262135034605,-5.583715960983366e-21,1.0019748681475875,0.4336325607412084,-3.520969956884701e-05,0.8864751678100428,0.39593058731719527,-5.131238339404136e-05,0.7402154433644025,0.3212447716137791,-6.632551448062916e-05,0.0,0.382191346473454,0.7415257110076947,0.8047832450237337,0.716181859711492,1.0472671113565126,1.3357921716542978,1.1529716984692122,0.9513028475688197,0.9999999999999998,1.3726257111088649,1.1412552782735637,0.9373024215769489,0.9352570587384066,1.242528040042266,1.0294390093633095,0.8257585182175456,0.8590757675029382,1.0917833280344942,0.9708755099136775,0.8069182798049763
F,0.0,0.0,0.0,0.1418197593628638,-0.26598874709683185,-0.00014751766726256614,0.3560074961166148,-0.49454644850984136,-0.00026596120483691414,0.5433738029280888,-0.5948773799940583,-0.000356615215422123,0.7233344779282181,-0.508158581513387,-0.00039255417825815296,0.9400067141084849,-0.24895198169514327,-5.208127795388484e-05,1.1566118379281627,-0.3002253942571101,-0.00017916203468304866,1.016701062417691,-0.35058749031883407,-0.00031353575022467154,0.8374694518211764,-0.35209353905153595,-0.00039008476708203164,1.0000000000000002,-5.678359505267078e-16,-2.188725450749029e-20,1.425948490871024,0.03553168961899257,-3.486755915778264e-05,1.7059139608408969,0.08728477984213762,-6.436377388765062e-05,1.9554798897610597,0.15168115799321658,-7.49160861966033e-05,0.9317665155530288,0.2221305604084505,1.2542501275667303e-05,1.3163317264020578,0.34177179610534786,8.873658899075733e-07,1.5570626995682812,0.41299823873973435,-1.177758634659608e-05,1.793898999827546,0.4763777781258307,-8.446840527140805e-06,0.7646889636048475,0.4175260310694395,8.959017064146677e-21,1.009986102025153,0.6014005559052286,2.5341082805298348e-05,1.161437010900732,0.724274550316448,5.5857968739754915e-05,1.3168113689919412,0.8452012082870589,8.959060295466573e-05,0.0,0.301434701866499,0.6093583492168473,0.8056887203576457,0.8839898557246957,0.9724143738506899,1.1949419496743072,1.0754500160370015,0.9084740475883847,1.0000000000000002,1.4263911107407665,1.7081455086516086,1.9613538126922712,0.9578782936942037,1.3599769022106531,1.6109040305765263,1.856073654019614,0.8712503645219635,1.175480563671408,1.3687620529683866,1.564722746055291
